accession,amplicon_PCR_primer_scheme,collected_by,geo_loc_name,collection_date,ww_population,ww_surv_target_1_conc,geo_loc_country,geo_loc_region,site_id
SRR24054556,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-09-25,45000.0,17726.5,USA,Ohio,USA_OH_e5e37f35
SRR24054262,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-09-25,125247.0,84884.5,USA,Ohio,USA_OH_77192208
SRR24054701,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-09-25,200666.0,70695.0,USA,Ohio,USA_OH_5010f12c
SRR26936845,SARS-CoV-2 Additional Genome Coverage Panel-SNAP primer pool,Oregon State University/Oregon Health Authority,USA: Oregon,2022-09-25,58856.0,5.1,USA,Oregon,USA_OR_ad2cab25
SRR26936851,SARS-CoV-2 Additional Genome Coverage Panel-SNAP primer pool,Oregon State University/Oregon Health Authority,USA: Oregon,2022-09-25,34615.0,4.998,USA,Oregon,USA_OR_1fdb268e
SRR24055006,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-09-25,17864.0,9944.5,USA,Ohio,USA_OH_1575d22d
SRR24054309,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-09-25,47500.0,49347.5,USA,Ohio,USA_OH_fa340ade
SRR24054337,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-09-25,54500.0,64126.0,USA,Ohio,USA_OH_77a0606c
SRR24055015,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-09-25,24677.0,55747.5,USA,Ohio,USA_OH_4bba1fa2
SRR24054168,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-09-25,61000.0,40632.0,USA,Ohio,USA_OH_8e6ecf35
SRR24054130,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-09-25,55000.0,30357.5,USA,Ohio,USA_OH_f96480e3
SRR22315907,ARTIC V4.1,Biobot Analytics,USA: South Dakota,2022-09-25,13289.0,-1.0,USA,South Dakota,USA_SD_05557e30
SRR24054826,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-09-25,85000.0,126947.0,USA,Ohio,USA_OH_a5d4e34a
SRR24054468,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-09-25,13572.0,58063.0,USA,Ohio,USA_OH_9621353f
SRR24054670,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-09-25,1400.0,22189.5,USA,Ohio,USA_OH_faeaf34d
SRR24054632,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-09-25,103379.0,30357.5,USA,Ohio,USA_OH_2d4d1c49
SRR24054704,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-09-25,46160.0,60968.5,USA,Ohio,USA_OH_e0667d93
SRR24054775,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-09-25,645940.0,101095.0,USA,Ohio,USA_OH_7393618f
SRR24054250,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-09-25,566136.0,41137.0,USA,Ohio,USA_OH_7f191f91
SRR24054798,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-09-25,14000.0,69979.0,USA,Ohio,USA_OH_0e6f3ed3
SRR24054851,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-09-25,27000.0,88042.5,USA,Ohio,USA_OH_2b5da8a0
SRR24054156,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-09-25,52000.0,100042.0,USA,Ohio,USA_OH_d234f254
SRR24054819,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-09-25,68874.0,51579.0,USA,Ohio,USA_OH_f09acb41
SRR24054181,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-09-25,6700.0,134189.5,USA,Ohio,USA_OH_b970013d
SRR24054452,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-09-25,8400.0,26947.5,USA,Ohio,USA_OH_64deec13
SRR24054195,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-09-25,44680.0,137095.0,USA,Ohio,USA_OH_48335aae
SRR24054947,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-09-25,12246.0,22779.0,USA,Ohio,USA_OH_f0425f42
SRR24054644,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-09-25,8655.0,147326.0,USA,Ohio,USA_OH_dd413a3e
SRR24054510,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-09-25,65469.0,6500.0,USA,Ohio,USA_OH_cb381a36
SRR24054315,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-09-25,12000.0,22315.5,USA,Ohio,USA_OH_6a3877bb
SRR24063090,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-09-25,18000.0,49810.5,USA,Ohio,USA_OH_1ac4c05c
SRR24054438,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-09-25,65000.0,145473.5,USA,Ohio,USA_OH_3f737486
SRR24054996,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-09-25,15284.0,60631.5,USA,Ohio,USA_OH_b1e3e5f1
SRR24054906,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-09-25,23027.0,49684.0,USA,Ohio,USA_OH_54234d7a
SRR24055032,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-09-25,35000.0,61431.5,USA,Ohio,USA_OH_40278401
SRR24054844,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-09-25,31430.0,10197.5,USA,Ohio,USA_OH_db390e30
SRR24054218,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-09-25,32000.0,27958.0,USA,Ohio,USA_OH_50960e36
SRR24054394,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-09-25,83058.0,28674.0,USA,Ohio,USA_OH_9860dae7
SRR24054893,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-09-25,7000.0,66695.0,USA,Ohio,USA_OH_70a8f729
SRR24054919,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-09-25,25000.0,113558.0,USA,Ohio,USA_OH_23c782d6
SRR24055046,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-09-25,524154.0,38231.5,USA,Ohio,USA_OH_ca2e3fb0
SRR26936840,SARS-CoV-2 Additional Genome Coverage Panel-SNAP primer pool,Oregon State University/Oregon Health Authority,USA: Oregon,2022-09-25,17500.0,5.254,USA,Oregon,USA_OR_5d32d627
SRR23879098,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-09-25,13169.0,19789.5,USA,Ohio,USA_OH_8bb15ee3
SRR24054232,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-09-25,42000.0,118442.0,USA,Ohio,USA_OH_c55df675
SRR24054236,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-09-25,300.0,20547.5,USA,Ohio,USA_OH_70575a0c
SRR24054807,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-09-25,377378.0,12429.0,USA,Ohio,USA_OH_ff1194e0
SRR24054785,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-09-25,13965.0,89305.5,USA,Ohio,USA_OH_813d06f5
SRR24054328,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-09-25,24536.0,65768.5,USA,Ohio,USA_OH_77ddef7f
SRR24054874,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-09-25,12362.0,6500.0,USA,Ohio,USA_OH_5db05ae0
SRR24054545,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-09-25,195577.0,67284.5,USA,Ohio,USA_OH_494cf6a5
SRR24054607,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-09-25,313158.0,35579.0,USA,Ohio,USA_OH_cb8e5291
SRR24054976,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-09-25,22000.0,37136.5,USA,Ohio,USA_OH_172e6169
SRR24054208,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-09-25,17000.0,95073.5,USA,Ohio,USA_OH_59638311
SRR24054859,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-09-25,12000.0,45052.5,USA,Ohio,USA_OH_6a3877bb
SRR24054933,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-09-25,21000.0,65852.5,USA,Ohio,USA_OH_625ccf62
SRR24054724,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-09-25,13000.0,48042.0,USA,Ohio,USA_OH_019c4630
SRR25300308,ARTIC V4.1 spike,,USA: California,2022-09-24,1480000.0,119463.80065469064,USA,California,USA_CA_db7466eb
SRR25300319,ARTIC V4.1 spike,,USA: California,2022-09-24,250000.0,160658.3470262172,USA,California,USA_CA_9041d1a2
SRR25299688,ARTIC V4.1 spike,,USA: California,2022-09-24,250000.0,160658.3470262172,USA,California,USA_CA_9041d1a2
SRR25300312,ARTIC V4.1 spike,,USA: California,2022-09-24,1480000.0,119463.80065469064,USA,California,USA_CA_db7466eb
SRR25300311,ARTIC V4.1 spike,,USA: California,2022-09-24,1480000.0,119463.80065469064,USA,California,USA_CA_db7466eb
SRR25300320,ARTIC V4.1 spike,,USA: California,2022-09-24,250000.0,160658.3470262172,USA,California,USA_CA_9041d1a2
SRR22341396,https://github.com/nebiolabs/VarSkip/tree/main/schemes/NEB_VarSkip,North Carolina Department of Health and Human Services,USA: North Carolina,2022-09-23,13296.0,8000.0,USA,North Carolina,USA_NC_59f72423
SRR22341402,https://github.com/nebiolabs/VarSkip/tree/main/schemes/NEB_VarSkip,North Carolina Department of Health and Human Services,USA: North Carolina,2022-09-23,78141.0,10500.0,USA,North Carolina,USA_NC_88d2a58d
SRR22341414,https://github.com/nebiolabs/VarSkip/tree/main/schemes/NEB_VarSkip,North Carolina Department of Health and Human Services,USA: North Carolina,2022-09-23,89616.0,21250.0,USA,North Carolina,USA_NC_c1d679e2
SRR22341392,https://github.com/nebiolabs/VarSkip/tree/main/schemes/NEB_VarSkip,North Carolina Department of Health and Human Services,USA: North Carolina,2022-09-23,58361.0,25500.0,USA,North Carolina,USA_NC_53e16193
SRR22341412,https://github.com/nebiolabs/VarSkip/tree/main/schemes/NEB_VarSkip,North Carolina Department of Health and Human Services,USA: North Carolina,2022-09-23,41819.0,18000.0,USA,North Carolina,USA_NC_5c8a5e79
SRR23510157,,CDPHE,"USA: Colorado, Weld, county",2022-09-23,20000.0,320000.0,USA,Colorado,USA_CO_750396f2
SRR22341390,https://github.com/nebiolabs/VarSkip/tree/main/schemes/NEB_VarSkip,North Carolina Department of Health and Human Services,USA: North Carolina,2022-09-23,67743.0,17000.0,USA,North Carolina,USA_NC_df1257fe
SRR25300686,ARTIC V4.1 spike,,USA: California,2022-09-23,1500000.0,324350.03917948715,USA,California,USA_CA_bdb5d295
SRR25300685,ARTIC V4.1 spike,,USA: California,2022-09-23,1500000.0,324350.03917948715,USA,California,USA_CA_bdb5d295
SRR22341408,https://github.com/nebiolabs/VarSkip/tree/main/schemes/NEB_VarSkip,North Carolina Department of Health and Human Services,USA: North Carolina,2022-09-23,68685.0,75000.0,USA,North Carolina,USA_NC_8cdf5ff6
SRR22341406,https://github.com/nebiolabs/VarSkip/tree/main/schemes/NEB_VarSkip,North Carolina Department of Health and Human Services,USA: North Carolina,2022-09-23,120000.0,49250.0,USA,North Carolina,USA_NC_90ad8fd9
SRR22341416,https://github.com/nebiolabs/VarSkip/tree/main/schemes/NEB_VarSkip,North Carolina Department of Health and Human Services,USA: North Carolina,2022-09-23,151589.0,26500.0,USA,North Carolina,USA_NC_0d3b23a2
SRR26890815,,,USA: South Dakota,2022-09-23,20000.0,-1.0,USA,South Dakota,USA_SD_1f518cf7
SRR22341388,https://github.com/nebiolabs/VarSkip/tree/main/schemes/NEB_VarSkip,North Carolina Department of Health and Human Services,USA: North Carolina,2022-09-23,178000.0,12750.0,USA,North Carolina,USA_NC_d2e57780
SRR26936843,SARS-CoV-2 Additional Genome Coverage Panel-SNAP primer pool,Oregon State University/Oregon Health Authority,USA: Oregon,2022-09-23,17500.0,5.115,USA,Oregon,USA_OR_5d32d627
SRR22341398,https://github.com/nebiolabs/VarSkip/tree/main/schemes/NEB_VarSkip,North Carolina Department of Health and Human Services,USA: North Carolina,2022-09-23,182501.0,43500.0,USA,North Carolina,USA_NC_2cb14934
SRR22341422,https://github.com/nebiolabs/VarSkip/tree/main/schemes/NEB_VarSkip,North Carolina Department of Health and Human Services,USA: North Carolina,2022-09-23,3500.0,11000.0,USA,North Carolina,USA_NC_80da5b32
SRR22341420,https://github.com/nebiolabs/VarSkip/tree/main/schemes/NEB_VarSkip,North Carolina Department of Health and Human Services,USA: North Carolina,2022-09-23,173000.0,24500.0,USA,North Carolina,USA_NC_dcdec93b
SRR22324332,,MO DHSS,USA: Missouri,2022-09-23,15000.0,-1.0,USA,Missouri,USA_MO_05ac7c85
SRR22578048,https://github.com/nebiolabs/VarSkip/tree/main/schemes/NEB_VarSkip,North Carolina Department of Health and Human Services,USA: North Carolina,2022-09-23,135821.0,21250.0,USA,North Carolina,USA_NC_33b42c0f
SRR25300684,ARTIC V4.1 spike,,USA: California,2022-09-23,1500000.0,324350.03917948715,USA,California,USA_CA_bdb5d295
SRR22341418,https://github.com/nebiolabs/VarSkip/tree/main/schemes/NEB_VarSkip,North Carolina Department of Health and Human Services,USA: North Carolina,2022-09-23,82158.0,33500.0,USA,North Carolina,USA_NC_32eb717d
SRR22324340,,MO DHSS,USA: Missouri,2022-09-23,1822.0,-1.0,USA,Missouri,USA_MO_932b9634
SRR23510489,,CDPHE,"USA: Colorado, Teller, county",2022-09-22,6379.0,674000.0,USA,Colorado,USA_CO_1643cef5
SRR23509999,,CDPHE,"USA: Colorado, El Paso, county",2022-09-22,303855.0,144280.9842,USA,Colorado,USA_CO_a604923a
SRR26936824,SARS-CoV-2 Additional Genome Coverage Panel-SNAP primer pool,Oregon State University/Oregon Health Authority,USA: Oregon,2022-09-22,10520.0,4.927,USA,Oregon,USA_OR_2e91a413
SRR23510156,,CDPHE,"USA: Colorado, San Miguel, county",2022-09-22,15000.0,184000.0,USA,Colorado,USA_CO_50bf1ae7
SRR23510194,,CDPHE,"USA: Colorado, Douglas, county",2022-09-22,60571.0,373000.0,USA,Colorado,USA_CO_f3102bc6
SRR23510190,,CDPHE,"USA: Colorado, Eagle, county",2022-09-22,21071.0,72800.0,USA,Colorado,USA_CO_e00f390d
SRR22793452,,,USA: Utah,2022-09-22,24970.0,911878.0,USA,Utah,USA_UT_58b093ad
SRR23509988,,CDPHE,"USA: Colorado, Denver Arapahoe, county",2022-09-22,247443.0,288348.1632,USA,Colorado,USA_CO_c400cd16
SRR23510206,,CDPHE,"USA: Colorado, Arapahoe, county",2022-09-22,25714.0,119000.0,USA,Colorado,USA_CO_bf1634c9
SRR23509989,,CDPHE,"USA: Colorado, Larimer, county",2022-09-22,23194.0,149462.7306,USA,Colorado,USA_CO_8edba001
SRR23510191,,CDPHE,"USA: Colorado, Weld, county",2022-09-22,13779.0,111000.0,USA,Colorado,USA_CO_7d3486e4
SRR23510111,,CDPHE,"USA: Colorado, El Paso, county",2022-09-22,5936.0,62400.0,USA,Colorado,USA_CO_7ac9bf0c
SRR23510205,,CDPHE,"USA: Colorado, Alamosa, county",2022-09-22,18364.0,20800.0,USA,Colorado,USA_CO_db516d04
SRR23510373,,CDPHE,"USA: Colorado, Routt, county",2022-09-22,43741.0,114000.0,USA,Colorado,USA_CO_dec2cfa7
SRR25299689,ARTIC V4.1 spike,,USA: California,2022-09-22,250000.0,78480.59949915398,USA,California,USA_CA_9041d1a2
SRR23510497,,CDPHE,"USA: Colorado, Pitkin, county",2022-09-22,17571.0,155000.0,USA,Colorado,USA_CO_0abd8f45
SRR23509987,,CDPHE,"USA: Colorado, Larimer, county",2022-09-22,66429.0,124692.5195,USA,Colorado,USA_CO_21774da0
SRR22793437,,,USA: Utah,2022-09-22,7460.0,1178570.0,USA,Utah,USA_UT_3d89cd97
SRR23509998,,CDPHE,"USA: Colorado, Larimer, county",2022-09-22,17997.0,70656.8276,USA,Colorado,USA_CO_68f97f45
SRR23510200,,CDPHE,"USA: Colorado, Adams, county",2022-09-22,21429.0,16000.0,USA,Colorado,USA_CO_4e5b4dae
SRR22341394,https://github.com/nebiolabs/VarSkip/tree/main/schemes/NEB_VarSkip,North Carolina Department of Health and Human Services,USA: North Carolina,2022-09-22,49384.0,13750.0,USA,North Carolina,USA_NC_26ef3452
SRR26936831,SARS-CoV-2 Additional Genome Coverage Panel-SNAP primer pool,Oregon State University/Oregon Health Authority,USA: Oregon,2022-09-22,57785.0,5.64,USA,Oregon,USA_OR_713e168d
SRR26936853,SARS-CoV-2 Additional Genome Coverage Panel-SNAP primer pool,Oregon State University/Oregon Health Authority,USA: Oregon,2022-09-22,1100.0,4.037,USA,Oregon,USA_OR_ebaaa4f2
SRR22793442,,,USA: Utah,2022-09-22,228700.0,422114.4,USA,Utah,USA_UT_4a219147
SRR23509997,,CDPHE,"USA: Colorado, Larimer, county",2022-09-22,92127.0,122853.9304,USA,Colorado,USA_CO_8a9915af
SRR23510492,,CDPHE,"USA: Colorado, Summit, county",2022-09-22,35643.0,196000.0,USA,Colorado,USA_CO_630986e5
SRR23510195,,CDPHE,"USA: Colorado, El Paso, county",2022-09-22,34286.0,55400.0,USA,Colorado,USA_CO_96d614cf
SRR23510203,,CDPHE,"USA: Colorado, Pitkin, county",2022-09-22,5500.0,66400.0,USA,Colorado,USA_CO_14eef4ad
SRR23510504,,CDPHE,"USA: Colorado, Summit, county",2022-09-22,18571.0,220000.0,USA,Colorado,USA_CO_072c473c
SRR23510501,,CDPHE,"USA: Colorado, Douglas, county",2022-09-22,34786.0,351000.0,USA,Colorado,USA_CO_c206c999
SRR22793444,,,USA: Utah,2022-09-22,94005.0,1371772.0,USA,Utah,USA_UT_b8d9f8ac
SRR23510505,,CDPHE,"USA: Colorado, Garfield, county",2022-09-22,16714.0,80700.0,USA,Colorado,USA_CO_e5612040
SRR26936844,SARS-CoV-2 Additional Genome Coverage Panel-SNAP primer pool,Oregon State University/Oregon Health Authority,USA: Oregon,2022-09-22,37725.0,4.968,USA,Oregon,USA_OR_eaa97b09
SRR23510502,,CDPHE,"USA: Colorado, Boulder, county",2022-09-22,1786.0,100000.0,USA,Colorado,USA_CO_5c2c13b0
SRR23510196,,CDPHE,"USA: Colorado, Chaffee, county",2022-09-22,19286.0,124000.0,USA,Colorado,USA_CO_64481e3e
SRR22793450,,,USA: Utah,2022-09-22,21443.0,474171.6,USA,Utah,USA_UT_7d897b43
SRR23510192,,CDPHE,"USA: Colorado, Summit, county",2022-09-22,7857.0,10400.0,USA,Colorado,USA_CO_883d25c1
SRR23510491,,CDPHE,"USA: Colorado, Larimer, county",2022-09-22,5818.0,921000.0,USA,Colorado,USA_CO_3c82e553
SRR23509996,,CDPHE,"USA: Colorado, Larimer, county",2022-09-22,26621.0,93792.30247,USA,Colorado,USA_CO_2f371871
SRR23509992,,CDPHE,"USA: Colorado, Boulder, county",2022-09-22,17601.0,108433.9796,USA,Colorado,USA_CO_6fe24843
SRR23509993,,CDPHE,"USA: Colorado, Boulder Weld, county",2022-09-22,75544.0,159828.4173,USA,Colorado,USA_CO_d0ae686d
SRR22341400,https://github.com/nebiolabs/VarSkip/tree/main/schemes/NEB_VarSkip,North Carolina Department of Health and Human Services,USA: North Carolina,2022-09-22,14320.0,27250.0,USA,North Carolina,USA_NC_9d85450e
SRR22793436,,,USA: Utah,2022-09-22,92047.0,805260.0,USA,Utah,USA_UT_e75dabb1
SRR23510490,,CDPHE,"USA: Colorado, Eagle, county",2022-09-22,19286.0,130000.0,USA,Colorado,USA_CO_1c6ca33c
SRR23510199,,CDPHE,"USA: Colorado, Morgan, county",2022-09-22,12000.0,26300.0,USA,Colorado,USA_CO_5010ff06
SRR23050856,ARTIC V4.1,,Netherlands,2022-09-22,467169.0,-1.0,Netherlands,,Netherlands__d605f5ad
SRR23510002,,CDPHE,"USA: Colorado, Boulder, county",2022-09-22,89383.0,154770.8864,USA,Colorado,USA_CO_5241d16e
SRR22793435,,,USA: Utah,2022-09-22,12451.0,98834.2,USA,Utah,USA_UT_fb8c2893
SRR22793443,,,USA: Utah,2022-09-22,9896.0,1366242.0,USA,Utah,USA_UT_feb9bf97
SRR23510193,,CDPHE,"USA: Colorado, Teller, county",2022-09-22,7143.0,30500.0,USA,Colorado,USA_CO_a08ffcc1
SRR22793446,,,USA: Utah,2022-09-22,208850.0,385023.4,USA,Utah,USA_UT_d8dec8d8
SRR23510204,,CDPHE,"USA: Colorado, Eagle, county",2022-09-22,30714.0,60100.0,USA,Colorado,USA_CO_d127a952
SRR23510498,,CDPHE,"USA: Colorado, La Plata, county",2022-09-22,23429.0,347000.0,USA,Colorado,USA_CO_eabc92dc
SRR22793448,,,USA: Utah,2022-09-22,32451.0,610009.6,USA,Utah,USA_UT_6733e061
SRR23510320,,CDPHE,"USA: Colorado, El Paso, county",2022-09-22,10000.0,511000.0,USA,Colorado,USA_CO_66945dfb
SRR23510201,,CDPHE,"USA: Colorado, Pitkin, county",2022-09-22,5714.0,31500.0,USA,Colorado,USA_CO_c7f4e3e1
SRR22793451,,,USA: Utah,2022-09-22,29513.0,429706.8,USA,Utah,USA_UT_95c08536
SRR23510003,,CDPHE,"USA: Colorado, Adams Arapahoe, county",2022-09-22,268004.0,147005.3101,USA,Colorado,USA_CO_50e12810
SRR22793439,,,USA: Utah,2022-09-22,24374.0,1813562.0,USA,Utah,USA_UT_58eae2f2
SRR23509990,,CDPHE,"USA: Colorado, Adams, county",2022-09-22,54561.0,102820.6101,USA,Colorado,USA_CO_819baf53
SRR22793445,,,USA: Utah,2022-09-22,9095.0,426215.6,USA,Utah,USA_UT_5fa8a8f6
SRR25299690,ARTIC V4.1 spike,,USA: California,2022-09-22,250000.0,78480.59949915398,USA,California,USA_CA_9041d1a2
SRR25299691,ARTIC V4.1 spike,,USA: California,2022-09-22,250000.0,78480.59949915398,USA,California,USA_CA_9041d1a2
SRR22793447,,,USA: Utah,2022-09-22,1322.0,104295.2,USA,Utah,USA_UT_526eb2a0
SRR22793441,,,USA: Utah,2022-09-22,17312.0,169876.6,USA,Utah,USA_UT_bc312c2d
SRR23510000,,CDPHE,"USA: Colorado, El Paso, county",2022-09-22,102204.0,189691.9702,USA,Colorado,USA_CO_148488bf
SRR23510187,,CDPHE,"USA: Colorado, Gunnison, county",2022-09-22,30000.0,143000.0,USA,Colorado,USA_CO_930c99f7
SRR25300314,ARTIC V4.1 spike,,USA: California,2022-09-22,1480000.0,56335.09710769232,USA,California,USA_CA_db7466eb
SRR23509991,,CDPHE,"USA: Colorado, Pueblo, county",2022-09-22,96515.0,102991.6436,USA,Colorado,USA_CO_9cad791f
SRR23510189,,CDPHE,"USA: Colorado, Summit, county",2022-09-22,14286.0,299000.0,USA,Colorado,USA_CO_08205ddf
SRR26936849,SARS-CoV-2 Additional Genome Coverage Panel-SNAP primer pool,Oregon State University/Oregon Health Authority,USA: Oregon,2022-09-22,7605.0,4.496,USA,Oregon,USA_OR_94df7670
SRR23510202,,CDPHE,"USA: Colorado, Summit, county",2022-09-22,28571.0,218000.0,USA,Colorado,USA_CO_bfe1757c
SRR22793440,,,USA: Utah,2022-09-22,6790.0,124253.6,USA,Utah,USA_UT_c5a81798
SRR23509994,,CDPHE,"USA: Colorado, Weld, county",2022-09-22,83319.0,96600.81259,USA,Colorado,USA_CO_78bfde18
SRR26936833,SARS-CoV-2 Additional Genome Coverage Panel-SNAP primer pool,Oregon State University/Oregon Health Authority,USA: Oregon,2022-09-22,8865.0,5.347,USA,Oregon,USA_OR_47f39507
SRR23510001,,CDPHE,"USA: Colorado, Broomfield, county",2022-09-22,53356.0,121053.8565,USA,Colorado,USA_CO_d880008c
SRR25300315,ARTIC V4.1 spike,,USA: California,2022-09-22,1480000.0,56335.09710769232,USA,California,USA_CA_db7466eb
SRR23509985,,CDPHE,"USA: Colorado, Larimer Weld, county",2022-09-22,7946.0,53820.81009,USA,Colorado,USA_CO_33a7e2b1
SRR26936891,SARS-CoV-2 Additional Genome Coverage Panel-SNAP primer pool,Oregon State University/Oregon Health Authority,USA: Oregon,2022-09-22,18775.0,5.439,USA,Oregon,USA_OR_52480c07
SRR25300313,ARTIC V4.1 spike,,USA: California,2022-09-22,1480000.0,56335.09710769232,USA,California,USA_CA_db7466eb
SRR23509986,,CDPHE,"USA: Colorado, Larimer, county",2022-09-22,9292.0,118741.3337,USA,Colorado,USA_CO_31ed0e13
SRR23510110,,CDPHE,"USA: Colorado, El Paso, county",2022-09-22,9286.0,193000.0,USA,Colorado,USA_CO_e2bed632
SRR23510112,,CDPHE,"USA: Colorado, El Paso, county",2022-09-22,4779.0,94800.0,USA,Colorado,USA_CO_8c7abfe7
SRR23510500,,CDPHE,"USA: Colorado, Archuleta, county",2022-09-22,27857.0,33200.0,USA,Colorado,USA_CO_fdd9ef75
SRR26936852,SARS-CoV-2 Additional Genome Coverage Panel-SNAP primer pool,Oregon State University/Oregon Health Authority,USA: Oregon,2022-09-22,20840.0,5.003,USA,Oregon,USA_OR_bb81ac44
SRR23510372,,CDPHE,"USA: Colorado, La Plata, county",2022-09-22,1786.0,39700.0,USA,Colorado,USA_CO_b84b0035
SRR23624395,https://github.com/joshquick/artic-ncov2019/tree/master/primer_schemes/nCoV-2019/V4.1,North Carolina Department of Health and Human Services,USA: North Carolina,2022-09-21,74331.0,128340.0,USA,North Carolina,USA_NC_d08ce8bb
SRR23510496,,CDPHE,"USA: Colorado, Las Animas, county",2022-09-21,14286.0,106000.0,USA,Colorado,USA_CO_6e9ff6c1
SRR23624418,https://github.com/joshquick/artic-ncov2019/tree/master/primer_schemes/nCoV-2019/V4.1,North Carolina Department of Health and Human Services,USA: North Carolina,2022-09-21,84189.0,54462.0,USA,North Carolina,USA_NC_3c6361e1
SRR23050859,ARTIC V4.1,,Netherlands,2022-09-21,313928.0,-1.0,Netherlands,,Netherlands__b700b085
